shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Oct 8, 2020","Jul 4, 2022",Charlton,AFC Wimbledon,800000.0,0.0,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Jul 17, 2012","Oct 8, 2020",Reading,Charlton,950000.0,0.0,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Jul 20, 2009","Jul 17, 2012",Nottm Forest,Reading,1750000.0,3000000.0,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"May 31, 2009","Jul 20, 2009",Spurs,Nottm Forest,3000000.0,2000000.0,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Mar 12, 2009","May 31, 2009",Nottm Forest,Spurs,3500000.0,,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Jan 1, 2008","Mar 12, 2009",Spurs,Nottm Forest,3500000.0,,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,"Aug 1, 2006","Jan 1, 2008",Cardiff,Spurs,3000000.0,3200000.0,League Two
2,Chris Gunter,AFC Wimbledon,€300k ,Wales,,"Aug 1, 2006",Cardiff U18,Cardiff,,,League Two
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Aug 1, 2022",,OGC Nice,,,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"May 31, 2022","Aug 1, 2022",Juventus,OGC Nice,3000000.0,0.0,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Jan 31, 2022","May 31, 2022",Rangers,Juventus,5000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Jul 1, 2019","Jan 31, 2022",Juventus,Rangers,5000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Feb 28, 2011","Jul 1, 2019",Arsenal,Juventus,40000000.0,0.0,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Jan 31, 2011","Feb 28, 2011",Cardiff,Arsenal,6000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Dec 31, 2010","Jan 31, 2011",Arsenal,Cardiff,6000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Nov 25, 2010","Dec 31, 2010",Nottm Forest,Arsenal,6000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Jul 1, 2008","Nov 25, 2010",Arsenal,Nottm Forest,6000000.0,,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,"Jul 1, 2007","Jul 1, 2008",Cardiff,Arsenal,5000000.0,6400000.0,Ligue 1
10,Aaron Ramsey,OGC Nice,€3.00m ,Wales,,"Jul 1, 2007",Cardiff U18,Cardiff,,,Ligue 1
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Jul 7, 2022",,Dundee United,,,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"May 18, 2022","Jul 7, 2022",Man Utd U21,Dundee United,650000.0,355000.0,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Aug 20, 2021","May 18, 2022",Dundee United,Man Utd U23,650000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Jun 30, 2021","Aug 20, 2021",Man Utd U23,Dundee United,650000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Feb 15, 2021","Jun 30, 2021",NK Istra,Man Utd U23,650000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Jan 8, 2021","Feb 15, 2021",Man Utd U23,NK Istra,675000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Sep 8, 2020","Jan 8, 2021",Charlton,Man Utd U23,675000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Jul 1, 2019","Sep 8, 2020",Man Utd U23,Charlton,675000.0,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,"Jul 1, 2017","Jul 1, 2019",Man Utd U18,Man Utd U23,,,Premiership
23,Dylan Levitt,Dundee United FC,€850k ,Wales,,"Jul 1, 2017",Man Utd Youth,Man Utd U18,,,Premiership
25,Rubin Colwill,Cardiff City,€1.50m ,Wales,"Jan 1, 2021",,Cardiff,,,,Championship
25,Rubin Colwill,Cardiff City,€1.50m ,Wales,"Jul 1, 2018","Jan 1, 2021",Cardiff U18,Cardiff,,,Championship
25,Rubin Colwill,Cardiff City,€1.50m ,Wales,,"Jul 1, 2018",Cardiff City Yo,Cardiff U18,,,Championship
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 24, 2021",,Fulham,,,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"May 31, 2021","Jul 24, 2021",Liverpool,Fulham,17000000.0,14000000.0,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Oct 16, 2020","May 31, 2021",Cardiff,Liverpool,17000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 31, 2020","Oct 16, 2020",Liverpool,Cardiff,16000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Aug 6, 2019","Jul 31, 2020",Bournemouth,Liverpool,17500000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"May 31, 2019","Aug 6, 2019",Liverpool,Bournemouth,12000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 17, 2018","May 31, 2019",Derby,Liverpool,8000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 1, 2018","Jul 17, 2018",Liverpool,Derby,1000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"May 31, 2018","Jul 1, 2018",Liverpool U23,Liverpool,1000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jan 31, 2018","May 31, 2018",Hull City,Liverpool U23,1000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jan 5, 2016","Jan 31, 2018",Liverpool U23,Hull City,1000000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Aug 26, 2015","Jan 5, 2016",Crewe Alexandra,Liverpool U21,100000.0,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 1, 2015","Aug 26, 2015",Liverpool U21,Crewe Alexandra,,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,"Jul 1, 2013","Jul 1, 2015",Liverpool U18,Liverpool U21,,,Premier League
8,Harry Wilson,Fulham FC,€17.00m ,Wales,,"Jul 1, 2013",Liverpool Youth,Liverpool U18,,,Premier League
22,Sorba Thomas,Huddersfield Town,€5.00m ,Wales,"Jan 13, 2021",,Huddersfield,,,,Championship
22,Sorba Thomas,Huddersfield Town,€5.00m ,Wales,"Jul 1, 2017","Jan 13, 2021",Boreham Wood,Huddersfield,,,Championship
22,Sorba Thomas,Huddersfield Town,€5.00m ,Wales,"Jul 1, 2016","Jul 1, 2017",Boreham W. U19,Boreham Wood,,,Championship
22,Sorba Thomas,Huddersfield Town,€5.00m ,Wales,"Jan 1, 2016","Jul 1, 2016",Without Club,Boreham W. U19,,,Championship
22,Sorba Thomas,Huddersfield Town,€5.00m ,Wales,,"Jan 1, 2016",West Ham Yth.,Without Club,,,Championship
9,Brennan Johnson,Nottingham Forest,€20.00m ,Wales,"May 31, 2021",,Nottm Forest,,,,Premier League
9,Brennan Johnson,Nottingham Forest,€20.00m ,Wales,"Sep 25, 2020","May 31, 2021",Lincoln City,Nottm Forest,,,Premier League
9,Brennan Johnson,Nottingham Forest,€20.00m ,Wales,"Jul 1, 2019","Sep 25, 2020",Nottm Forest,Lincoln City,,,Premier League
9,Brennan Johnson,Nottingham Forest,€20.00m ,Wales,,"Jul 1, 2019",Nottingham U18,Nottm Forest,,,Premier League
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Jul 1, 2020",,Cardiff,,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"May 31, 2020","Jul 1, 2020",Cardiff U21,Cardiff,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Jul 1, 2019","May 31, 2020",Wrexham,Cardiff U21,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"May 31, 2019","Jul 1, 2019",Cardiff U21,Wrexham,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Jan 23, 2019","May 31, 2019",Port Vale,Cardiff U21,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Jan 1, 2019","Jan 23, 2019",Cardiff U21,Port Vale,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Aug 2, 2018","Jan 1, 2019",Newport County,Cardiff U21,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,"Jul 1, 2017","Aug 2, 2018",Cardiff U21,Newport County,,,Championship
19,Mark Harris,Cardiff City,€1.00m ,Wales,,"Jul 1, 2017",Cardiff U18,Cardiff U21,,,Championship
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jul 20, 2018",,Leicester,,,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"May 31, 2017","Jul 20, 2018",Liverpool,Leicester,2500000.0,14000000.0,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jul 11, 2016","May 31, 2017",Huddersfield,Liverpool,1500000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jan 10, 2016","Jul 11, 2016",Liverpool,Huddersfield,1500000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jul 1, 2015","Jan 10, 2016",Aberdeen FC,Liverpool,350000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Apr 20, 2015","Jul 1, 2015",Liverpool,Aberdeen FC,250000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Mar 20, 2015","Apr 20, 2015",Morecambe FC,Liverpool,250000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jan 30, 2012","Mar 20, 2015",Liverpool,Morecambe FC,250000.0,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Apr 11, 2011","Jan 30, 2012",Wrexham,Liverpool,,125000.0,Premier League
