shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"May 31, 2015","Feb 1, 2016",Tottenham U21,Werder Bremen,250000.0,330000.0,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"Jan 20, 2015","May 31, 2015",Charlton,Tottenham U21,250000.0,,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"Jan 15, 2015","Jan 20, 2015",Tottenham U21,Charlton,,,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"Oct 16, 2014","Jan 15, 2015",Middlesbrough,Tottenham U21,,,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"Jul 1, 2013","Oct 16, 2014",Tottenham U21,Middlesbrough,,,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,"Aug 1, 2011","Jul 1, 2013",Spurs U18,Tottenham U21,,,Bundesliga
5,Miloš Veljković,SV Werder Bremen,€5.00m ,Serbia,,"Aug 1, 2011",FC Basel U16,Spurs U18,,0.0,Bundesliga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 6, 2021",,Getafe,,,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2018","Jul 6, 2021",R. Strasbourg,Getafe,2200000.0,1000000.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2016","Jul 1, 2018",KAA Gent,R. Strasbourg,2200000.0,3000000.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jun 30, 2016","Jul 1, 2016",SC Freiburg,KAA Gent,2000000.0,1500000.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Aug 17, 2015","Jun 30, 2016",KAA Gent,SC Freiburg,2000000.0,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 16, 2014","Aug 17, 2015",SC Freiburg,KAA Gent,1500000.0,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jun 30, 2014","Jul 16, 2014",Benfica,SC Freiburg,1000000.0,1500000.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jan 21, 2014","Jun 30, 2014",Real Valladolid,Benfica,1000000.0,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2013","Jan 21, 2014",Benfica,Real Valladolid,1100000.0,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2012","Jul 1, 2013",KV Kortrijk,Benfica,1100000.0,1100000.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2011","Jul 1, 2012",Metalac,KV Kortrijk,250000.0,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2010","Jul 1, 2011",Zbrojovka Brno,Metalac,50000.0,0.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2009","Jul 1, 2010",Petrzalka,Zbrojovka Brno,50000.0,0.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2008","Jul 1, 2009",Rad U19,Petrzalka,,0.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2007","Jul 1, 2008",Red Star U19,Rad U19,,0.0,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2005","Jul 1, 2007",Red Star U17,Red Star U19,,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,"Jul 1, 2003","Jul 1, 2005",Red Star U15,Red Star U17,,,LaLiga
13,Stefan Mitrović,Getafe CF,€2.00m ,Serbia,,"Jul 1, 2003",FK Rad Youth,Red Star U15,,0.0,LaLiga
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jun 30, 2023",,Valencia,,,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Sep 1, 2022","Jun 30, 2023",SC Braga,Valencia,6500000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jul 31, 2020","Sep 1, 2022",Valencia,SC Braga,7000000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Aug 8, 2019","Jul 31, 2020",Famalicão,Valencia,2300000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jun 30, 2019","Aug 8, 2019",Valencia,Famalicão,5000000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jan 14, 2019","Jun 30, 2019",CD Tenerife,Valencia,5000000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jul 1, 2018","Jan 14, 2019",Valencia,CD Tenerife,2000000.0,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Jul 1, 2016","Jul 1, 2018",Red Star,Valencia,1000000.0,2200000.0,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,"Mar 13, 2016","Jul 1, 2016",Red Star U19,Red Star,,,Liga Portugal
19,Uroš Račić,SC Braga,€6.50m ,Serbia,,"Mar 13, 2016",OFK Beograd U19,Red Star U19,,90000.0,Liga Portugal
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Aug 6, 2015",,Lazio,,,,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Jul 1, 2014","Aug 6, 2015",KRC Genk,Lazio,4000000.0,12000000.0,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Jul 1, 2013","Jul 1, 2014",Vojvodina,KRC Genk,400000.0,1000000.0,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Jul 1, 2012","Jul 1, 2013",Vojvodina U19,Vojvodina,100000.0,,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Jul 1, 2010","Jul 1, 2012",Vojvodina U17,Vojvodina U19,,,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Aug 1, 2006","Jul 1, 2010",Vojvodina U15,Vojvodina U17,,,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,"Jan 1, 2002","Aug 1, 2006",GAK Youth,Vojvodina U15,,0.0,Serie A
20,Sergej Milinković-Savić,SS Lazio,€60.00m ,Serbia,,"Jan 1, 2002",Unknown,GAK Youth,,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Aug 12, 2021",,Hellas Verona,,,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jun 30, 2021","Aug 12, 2021",Man City U23,Hellas Verona,8000000.0,7500000.0,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Sep 8, 2020","Jun 30, 2021",Hellas Verona,Man City U23,8000000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jun 30, 2020","Sep 8, 2020",Man City U23,Hellas Verona,700000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Aug 2, 2019","Jun 30, 2020",NAC Breda,Man City U23,700000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jul 1, 2019","Aug 2, 2019",Man City U23,NAC Breda,600000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jun 30, 2019","Jul 1, 2019",Man City U18,Man City U23,600000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jan 14, 2019","Jun 30, 2019",FK Zemun,Man City U18,600000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Dec 31, 2018","Jan 14, 2019",Man City U18,FK Zemun,500000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jul 11, 2017","Dec 31, 2018",Red Star U19,Man City U18,500000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jul 10, 2017","Jul 11, 2017",Man City U18,Red Star U19,50000.0,,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,"Jul 1, 2016","Jul 10, 2017",Red Star U17,Man City U18,50000.0,2500000.0,Serie A
24,Ivan Ilić,Hellas Verona,€13.00m ,Serbia,,"Jul 1, 2016",Real Nis U17,Red Star U17,,0.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Aug 12, 2022",,Juventus,,,,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Jul 1, 2019","Aug 12, 2022",E. Frankfurt,Juventus,24000000.0,13000000.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Jun 30, 2019","Jul 1, 2019",Hamburger SV,E. Frankfurt,22000000.0,6300000.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Aug 20, 2018","Jun 30, 2019",E. Frankfurt,Hamburger SV,22000000.0,,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Jul 25, 2016","Aug 20, 2018",Hamburger SV,E. Frankfurt,6000000.0,,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Aug 9, 2014","Jul 25, 2016",VfB Stuttgart,Hamburger SV,10000000.0,14000000.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Jul 1, 2012","Aug 9, 2014",FC Groningen,VfB Stuttgart,2500000.0,6000000.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,"Jul 1, 2010","Jul 1, 2012",Radnicki 1923,FC Groningen,1250000.0,1250000.0,Serie A
17,Filip Kostić,Juventus FC,€24.00m ,Serbia,,"Jul 1, 2010",Kragujevac U19,Radnicki 1923,,,Serie A
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Jul 21, 2020",,Legia Warszawa,,,,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Jan 27, 2018","Jul 21, 2020",Lechia Gdansk,Legia Warszawa,1200000.0,0.0,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Jan 1, 2017","Jan 27, 2018",Standard Liège,Lechia Gdansk,750000.0,0.0,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Jan 5, 2016","Jan 1, 2017",1. FC Köln,Standard Liège,2000000.0,1200000.0,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Mar 13, 2014","Jan 5, 2016",BATE Borisov,1. FC Köln,1800000.0,1500000.0,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Nov 22, 2013","Mar 13, 2014",Without Club,BATE Borisov,750000.0,,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Dec 17, 2011","Nov 22, 2013",Red Star,Without Club,1000000.0,,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,"Jul 1, 2010","Dec 17, 2011",Borac Cacak,Red Star,500000.0,354000.0,Ekstraklasa
25,Filip Mladenovic,Legia Warszawa,€1.50m ,Serbia,,"Jul 1, 2010",Borac Cacak U19,Borac Cacak,,,Ekstraklasa
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 3, 2018",,Ajax,,,,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 8, 2014","Jul 3, 2018",Southampton,Ajax,15000000.0,13700000.0,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 1, 2012","Jul 8, 2014",Twente FC,Southampton,10000000.0,14000000.0,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 1, 2010","Jul 1, 2012",FC Groningen,Twente FC,7500000.0,5500000.0,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 1, 2006","Jul 1, 2010",Vojvodina,FC Groningen,2750000.0,1100000.0,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jan 1, 2005","Jul 1, 2006",Vojvodina U19,Vojvodina,,,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,"Jul 1, 2003","Jan 1, 2005",Vojvodina U17,Vojvodina U19,,,Eredivisie
10,Dusan Tadić,Ajax Amsterdam,€7.00m ,Serbia,,"Jul 1, 2003",Vojvodina U15,Vojvodina U17,,,Eredivisie
14,Andrija Zivkovic,PAOK Thessaloniki,€6.00m ,Serbia,"Sep 8, 2020",,PAOK Salonika,,,,Super League 1
14,Andrija Zivkovic,PAOK Thessaloniki,€6.00m ,Serbia,"Jul 5, 2016","Sep 8, 2020",Benfica,PAOK Salonika,4000000.0,0.0,Super League 1
14,Andrija Zivkovic,PAOK Thessaloniki,€6.00m ,Serbia,"Aug 23, 2013","Jul 5, 2016",Partizan,Benfica,6500000.0,0.0,Super League 1
14,Andrija Zivkovic,PAOK Thessaloniki,€6.00m ,Serbia,,"Aug 23, 2013",Partizan U19,Partizan,,,Super League 1
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jul 30, 2018",,Fulham,,,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"May 31, 2018","Jul 30, 2018",Newcastle,Fulham,15000000.0,24700000.0,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jan 31, 2018","May 31, 2018",Fulham,Newcastle,8000000.0,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jul 21, 2015","Jan 31, 2018",Newcastle,Fulham,8000000.0,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Aug 30, 2013","Jul 21, 2015",RSC Anderlecht,Newcastle,11000000.0,18500000.0,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jul 1, 2012","Aug 30, 2013",Partizan,RSC Anderlecht,3000000.0,5000000.0,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jun 30, 2012","Jul 1, 2012",Partizan U19,Partizan,,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jul 1, 2011","Jun 30, 2012",Teleoptik,Partizan U19,,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,"Jul 1, 2010","Jul 1, 2011",Partizan U19,Teleoptik,,,Premier League
9,Aleksandar Mitrović,Fulham FC,€28.00m ,Serbia,,"Jul 1, 2010",Partizan U17,Partizan U19,,,Premier League
